Brand;Price;Ram;CPU;GPU;Display;Storage
Lenovo;119900;24;3370,68;0,00;28,75;4285,71
Lenovo;195900;64;4681,43;0,00;69,12;2142,86
ASUS;119900;24;764,20;0,00;50,40;2142,86
HP;160900;24;4681,43;0,00;45,85;2142,86
HP;134900;64;4233,09;0,00;28,75;2142,86
HP;110900;16;4233,09;0,00;28,75;2142,86
HP;99900;16;4233,09;35,83;28,75;1097,14
HP;99900;16;3940,23;0,00;28,75;2142,86
HP;48900;12;3059,80;0,00;11,28;548,57
HP;166900;64;4233,09;35,83;28,75;8571,43
HP;163999;64;3979,73;0,00;11,55;8571,43
HP;215900;32;4180,51;0,00;30,14;1097,14
Dell;129900;24;3979,73;0,00;41,61;4285,71
Acer;86999;20;3801,17;0,00;28,75;2142,86
Lenovo;137499;32;3979,73;0,00;28,75;1097,14
Lenovo;179999;32;5329,44;0,00;69,12;1097,14
Dell;114999;24;3924,67;0,00;35,04;1097,14
HP;126999;32;3979,73;35,83;28,75;1097,14
HP;92900;32;0,00;0,00;46,75;4285,71
Dell;117999;12;3979,73;0,00;35,04;548,57
ASUS;159999;32;4233,09;0,00;100,51;4285,71
Lenovo;137999;40;3979,73;0,00;28,75;1097,14
ASUS;177900;32;4346,79;0,00;43,99;2142,86
Acer;88999;32;473,23;0,00;28,75;2142,86
HP;148000;16;5069,15;0,00;61,64;1097,14
HP;118900;64;4233,09;0,00;25,99;933,33
Acer;90500;12;3279,53;0,00;32,40;466,67
HP;126900;16;4233,09;0,00;25,99;933,33
Lenovo;77999;16;3003,71;0,00;46,47;1097,14
HP;228900;64;3279,53;0,00;32,40;1097,14
MSI;295999;16;4084,38;0,00;28,75;466,67
Acer;89900;16;3133,96;0,00;46,75;1097,14
Acer;89900;16;3133,96;0,00;46,75;466,67
HP;96900;16;4233,09;0,00;25,99;1097,14
Aorus;874900;64;4681,43;0,00;90,27;17142,86
Acer;73999;40;3279,53;0,00;32,40;4285,71
HP;129500;32;3279,53;0,00;32,40;2142,86
HP;613999;64;6008,14;0,00;77,72;17142,86
Acer;78999;20;3801,17;0,00;28,75;548,57
HP;104900;32;3979,73;0,00;11,55;4285,71
Acer;91900;16;3133,96;0,00;46,75;2142,86
HP;419900;64;2849,67;0,00;11,55;17142,86
ASUS;327900;16;5209,73;0,00;85,19;2142,86
HP;63999;20;3059,80;0,00;28,75;548,57
HP;164900;16;4681,43;0,00;63,19;2142,86
HP;110999;32;3540,62;0,00;28,75;4285,71
ASUS;64999;16;3816,33;0,00;28,75;1097,14
Acer;133900;16;4036,08;0,00;46,75;466,67
HP;294890;64;6008,14;0,00;77,72;4285,71
Dell;211999;64;4681,43;0,00;69,12;8571,43
Lenovo;83999;24;3540,62;0,00;28,75;2142,86
HP;59900;8;3138,05;0,00;25,99;1097,14
HP;85999;32;3059,80;0,00;11,28;1097,14
Acer;111999;16;4084,38;0,00;46,75;466,67
Dell;209900;32;4869,93;0,00;82,76;2142,86
HP;27999;16;1810,09;2,64;11,53;137,14
ASUS;118900;40;3940,23;0,00;25,99;4285,71
HP;77900;32;3059,80;0,00;11,28;4285,71
ASUS;83900;16;3940,23;0,00;25,99;1097,14
ASUS;84900;36;3059,80;0,00;28,75;4285,71
ASUS;64900;20;3059,80;0,00;28,75;2142,86
HP;44900;32;2031,02;3,89;11,28;2142,86
HP;57999;8;3704,22;0,00;28,75;274,29
ASUS;189999;32;5157,91;0,00;52,64;2142,86
ASUS;202999;32;5157,91;0,00;52,64;2142,86
HP;91900;32;4233,09;0,00;32,40;2142,86
HP;234900;40;5438,96;0,00;61,64;2142,86
HP;96900;16;4233,09;0,00;28,75;2142,86
HP;169999;32;5209,73;0,00;59,47;4285,71
MSI;457900;16;5069,15;0,00;90,27;4285,71
Lenovo;145000;32;4300,12;0,00;66,69;2142,86
Lenovo;158900;40;4036,08;0,00;69,12;4285,71
Lenovo;129900;16;3979,73;0,00;46,62;4285,71
LG;167900;16;4180,51;0,00;46,62;2142,86
MSI;152800;16;4869,93;0,00;43,99;2142,86
HP;97900;32;3801,17;0,00;28,75;2142,86
Lenovo;289900;128;5069,15;0,00;93,70;8571,43
Dell;114900;32;4349,91;0,00;41,61;2142,86
HP;175499;32;3979,73;0,00;28,75;8571,43
HP;43900;8;3279,53;0,00;28,75;1097,14
Dell;111900;16;3811,79;0,00;41,61;2142,86
Lenovo;55999;8;3279,53;0,00;13,20;1097,14
ASUS;213999;32;4221,91;0,00;80,18;4285,71
ASUS;44999;8;3059,80;0,00;32,40;274,29
ASUS;54999;20;3059,80;0,00;32,40;1097,14
HP;161900;64;3940,23;0,00;11,55;8571,43
HP;354900;16;3138,05;0,00;32,40;17142,86
HP;159900;16;3811,79;0,00;27,85;1097,14
ASUS;97900;16;970,37;0,00;43,99;1097,14
Dell;191999;64;4300,12;0,00;41,61;8571,43
ASUS;189999;40;0,00;0,00;66,69;2142,86
Alienware;257900;64;4681,43;0,00;82,76;8571,43
HP;132900;8;3279,53;52,01;25,99;2142,86
Alienware;212900;24;4681,43;0,00;82,76;4285,71
Lenovo;230900;16;6008,14;0,00;85,19;2142,86
HP;568900;64;4221,91;0,00;46,75;17142,86
HP;148400;16;3979,73;0,00;25,99;8571,43
Lenovo;97900;20;0,00;0,00;32,40;2142,86
ASUS;513900;24;4132,96;0,00;66,69;17142,86
HP;51999;8;2884,33;0,00;11,53;548,57
ASUS;447900;32;6233,67;0,00;85,19;8571,43
LG;201909;16;3540,62;0,00;46,62;2142,86
Dell;79900;32;3924,67;0,00;35,04;2142,86
ASUS;172900;64;4346,79;0,00;46,75;2142,86
Acer;301900;32;4681,43;0,00;82,76;4285,71
Acer;140999;16;4681,43;0,00;51,25;1097,14
Dell;76900;16;2849,67;0,00;28,75;466,67
Dell;109900;64;4233,09;0,00;28,75;4285,71
MSI;489900;64;4814,25;0,00;48,14;17142,86
HP;136999;16;4233,09;0,00;32,40;2142,86
HP;56999;16;2253,44;11,05;28,75;548,57
Acer;279900;32;4681,43;0,00;82,76;2142,86
Acer;143999;16;4300,12;0,00;66,69;2142,86
MSI;302900;32;4180,51;0,00;46,75;8571,43
LG;153900;16;3577,85;0,00;42,49;1097,14
ASUS;158900;16;4221,91;0,00;36,79;1097,14
ASUS;176900;16;4221,91;0,00;36,79;4285,71
HP;34888;16;1995,10;2,64;11,53;137,14
ASUS;44900;8;3059,80;0,00;13,20;548,57
HP;124999;16;4233,09;0,00;25,99;4285,71
HP;97900;16;4233,09;0,00;25,99;1097,14
Acer;86900;36;3279,53;0,00;28,75;2142,86
Dell;231900;32;4681,43;0,00;30,96;2142,86
Acer;65999;16;2797,35;7,31;28,75;1097,14
MSI;498999;32;6233,67;0,00;81,93;2142,86
HP;29999;16;1810,09;2,64;11,53;137,14
MSI;549900;64;4240,81;0,00;90,27;4285,71
HP;81893;16;3357,62;0,00;35,04;2142,86
Lenovo;104900;40;3801,17;0,00;28,75;2142,86
HP;179900;16;4681,43;0,00;63,19;4285,71
ASUS;136900;16;0,00;132,87;68,38;2142,86
HP;192999;64;4681,43;0,00;45,85;4285,71
Dell;316582;32;4681,43;0,00;86,24;2142,86
HP;35999;8;1995,10;2,64;28,75;548,57
Dell;37977;8;1995,10;2,64;11,28;548,57
Acer;61694;8;0,00;7,31;28,75;548,57
HP;53700;16;3138,05;0,00;28,75;548,57
MSI;99999;16;3300,89;0,00;46,75;1097,14
Dell;75700;8;2849,67;0,00;32,40;1097,14
HP;34900;8;408,69;11,05;28,75;548,57
Lenovo;149998;16;2560,37;11,88;32,40;4285,71
Acer;147999;16;4180,51;0,00;46,75;2142,86
Lenovo;98999;24;3924,67;0,00;28,75;548,57
Lenovo;85900;40;3924,67;0,00;28,75;548,57
Lenovo;101499;16;3370,68;0,00;32,40;1097,14
Acer;265999;16;4180,51;0,00;46,75;17142,86
HP;79900;32;3801,17;0,00;32,40;4285,71
ASUS;114900;16;4653,22;0,00;36,79;1097,14
MSI;382999;64;6043,23;0,00;48,14;8571,43
MSI;239999;32;6043,23;0,00;48,14;2142,86
LG;159900;16;4180,51;0,00;46,62;2142,86
LG;129999;16;4180,51;0,00;46,62;4285,71
ASUS;266899;64;4346,79;0,00;43,99;2142,86
HP;161900;64;4233,09;35,83;28,75;8571,43
HP;130900;32;4233,09;35,83;28,75;4285,71
ASUS;84999;36;3059,80;0,00;28,75;4285,71
MSI;794900;64;4084,38;0,00;46,75;17142,86
ASUS;229900;32;4221,91;0,00;80,18;4285,71
HP;132900;64;4814,25;0,00;25,99;4285,71
HP;94999;20;3059,80;0,00;11,55;2142,86
HP;118900;64;3059,80;0,00;11,28;8571,43
Acer;54999;36;473,23;0,00;28,75;2142,86
ASUS;104999;40;3811,79;0,00;25,99;1097,14
ASUS;42900;8;0,00;0,00;25,99;548,57
Lenovo;84999;16;3801,17;0,00;35,04;1097,14
Lenovo;90999;36;3059,80;0,00;12,68;4285,71
MSI;267999;64;4491,93;0,00;46,75;4285,71
Dell;157900;48;3979,73;11,62;30,14;4285,71
Dell;98063;8;3540,62;0,00;34,49;548,57
Dell;123000;16;4681,43;0,00;30,14;1097,14
HP;224999;32;4180,51;43,79;129,57;2142,86
HP;57900;12;3138,05;0,00;28,75;1097,14
HP;39800;16;3059,80;0,00;11,28;548,57
MSI;301900;64;6233,67;0,00;85,19;4285,71
ASUS;203900;32;5058,01;0,00;78,02;1097,14
Acer;83999;8;3133,96;0,00;46,75;1097,14
ASUS;339900;32;5058,01;0,00;78,02;17142,86
HP;66900;24;3059,80;0,00;11,28;2142,86
HP;61900;24;3059,80;0,00;11,28;2142,86
ASUS;113999;16;3133,96;0,00;46,75;1097,14
Lenovo;186900;12;3279,53;0,00;28,75;1097,14
ASUS;53900;12;0,00;0,00;28,75;548,57
HP;85999;20;3279,53;0,00;11,28;1097,14
ASUS;179900;32;5058,01;0,00;46,75;4285,71
MSI;226900;48;4653,22;0,00;46,62;4285,71
Dell;371900;32;4681,43;0,00;86,24;17142,86
Lenovo;117900;16;3279,53;0,00;32,40;4285,71
Lenovo;69900;12;3370,68;0,00;13,20;1097,14
Lenovo;67900;12;3370,68;0,00;13,20;548,57
Acer;129900;40;3577,85;0,00;28,75;4285,71
LG;155999;16;3577,85;0,00;42,49;2142,86
Acer;268999;64;4300,12;0,00;66,69;4285,71
Lenovo;87999;16;3811,79;0,00;41,61;1097,14
HP;94900;12;3540,62;0,00;28,75;1097,14
HP;105900;16;3540,62;0,00;28,75;4285,71
MSI;129098;16;4653,22;0,00;46,75;1097,14
MSI;92900;8;3300,89;0,00;46,75;1097,14
Acer;179900;32;3416,99;0,00;80,18;2142,86
Apple;149700;16;0,00;0,00;59,82;1097,14
HP;81900;64;3138,05;0,00;12,68;2142,86
MSI;499900;32;4240,81;0,00;88,28;2142,86
Acer;107999;32;4349,91;0,00;46,75;2142,86
HP;85900;32;3924,67;0,00;28,75;2142,86
HP;105000;8;3801,17;0,00;28,75;4285,71
HP;86399;12;3370,68;0,00;11,28;548,57
Gigabyte;357087;16;4084,38;0,00;76,73;2142,86
ASUS;129990;24;0,00;132,87;68,38;4285,71
ASUS;144900;16;4036,08;0,00;36,79;1097,14
HP;52817;16;3279,53;0,00;12,68;1097,14
Lenovo;164500;32;3061,82;0,00;28,75;1097,14
ASUS;162199;32;3553,24;0,00;43,99;1097,14
Lenovo;164613;32;4036,08;0,00;69,12;4285,71
ASUS;189900;24;4132,96;0,00;66,69;2142,86
ASUS;98900;8;3675,57;0,00;43,99;1097,14
Dell;144900;16;4681,43;0,00;30,96;1097,14
HP;94900;20;3138,05;0,00;11,55;2142,86
HP;88999;12;0,00;0,00;46,75;1097,14
HP;102202;16;3540,62;0,00;32,40;2142,86
Microsoft;125999;8;3279,53;0,00;35,76;2142,86
Dell;50900;8;3059,80;0,00;28,75;548,57
HP;55999;16;2884,33;0,00;11,53;548,57
ASUS;62900;8;3279,53;0,00;32,40;1097,14
Lenovo;149100;8;2186,09;11,88;32,68;1097,14
MSI;94999;8;2375,46;0,00;41,61;1097,14
Dell;94203;8;3540,62;0,00;28,75;548,57
Acer;77900;20;3279,53;0,00;32,40;1097,14
HP;346900;32;3540,62;0,00;11,55;16285,71
Panasonic;279599;16;3357,62;0,00;32,40;1097,14
ASUS;54500;8;3059,80;0,00;12,28;548,57
Dell;213247;16;4014,81;0,00;28,75;1097,14
HP;371900;32;4151,80;0,00;28,75;1097,14
HP;88000;16;4036,08;0,00;46,75;1097,14
ASUS;38999;4;2718,60;0,00;32,40;548,57
ASUS;19900;4;0,00;0,00;11,53;137,14
Dell;156977;32;3541,15;0,00;28,75;2142,86
Dell;55999;16;2849,67;0,00;28,75;2142,86
ASUS;162900;16;4869,93;0,00;69,12;2142,86
HP;69999;8;3540,62;0,00;25,99;1097,14
Aorus;169999;16;4084,38;0,00;67,33;2142,86
ASUS;20900;4;1995,10;2,64;12,16;137,14
Dell;22131;4;1820,37;2,64;12,16;137,14
MSI;263840;16;3630,74;0,00;64,56;1097,14
ASUS;79999;8;2482,50;0,00;12,68;466,67
Acer;89900;8;3218,12;0,00;28,75;466,67
Acer;85000;8;3279,53;0,00;25,99;1097,14
Dell;37338;4;0,00;0,84;12,16;68,57
Dell;98900;8;3002,64;0,00;32,40;1097,14
Lenovo;43760;4;1940,01;4,88;11,28;466,67
Dell;83730;8;2893,02;11,88;11,28;466,67
ASUS;79999;8;2736,63;11,88;32,40;548,57
Lenovo;164999;32;3002,64;0,00;32,40;548,57
Acer;47101;8;2849,67;0,00;32,40;548,57
HP;69999;8;2809,54;0,00;32,40;548,57
Dell;94999;16;2863,93;0,00;28,75;548,57
HP;56999;8;2417,61;0,00;28,75;274,29
Acer;79900;16;0,00;0,00;28,75;548,57
Lenovo;18499;4;1810,09;2,64;12,16;274,29
Acer;66995;8;2809,54;0,00;49,91;274,29
Dell;95049;16;1028,27;11,88;43,78;1097,14
ASUS;95900;8;2809,54;0,00;32,40;1097,14
Acer;29900;4;0,00;0,00;28,75;68,57
Alienware;219900;0;3044,38;0,00;28,75;466,67
ASUS;92998;8;2538,10;11,88;28,75;548,57
Dell;74505;8;0,00;0,00;11,28;466,67
Lenovo;178980;16;0,00;0,00;28,75;1097,14
Dell;62800;8;3357,62;0,00;34,49;548,57
HP;45907;8;2849,67;0,00;12,68;548,57
HP;19874;4;391,02;0,00;12,16;68,57
Lenovo;404474;16;3416,99;0,00;88,28;2142,86
HP;231999;16;3541,15;0,00;34,49;548,57
HP;155747;32;2091,17;11,05;11,53;4285,71
HP;182999;32;3002,64;0,00;28,75;2142,86
Lenovo;32000;2;0,00;0,84;12,16;68,57
HP;64900;4;0,00;0,00;11,28;233,33
Lenovo;39900;8;0,00;8,64;13,20;233,33
Lenovo;346499;16;3107,57;0,00;28,75;8571,43
ASUS;349900;16;3734,99;0,00;80,18;2142,86
Samsung;59900;8;2538,10;11,88;34,49;548,57
HP;47800;8;1937,88;19,34;11,28;548,57
Dell;329900;64;3616,60;0,00;88,28;4285,71
Dell;169800;16;3540,62;0,00;122,24;1097,14
Acer;16900;4;0,00;0,00;25,10;68,57
Acer;118500;16;3416,99;0,00;46,75;1097,14
Samsung;24100;4;0,00;0,84;12,16;68,57
HP;16495;4;0,00;2,64;11,53;68,57
HP;104900;16;4233,09;0,00;28,75;2142,86
Acer;756900;32;4084,38;0,00;69,12;17142,86
Acer;274499;64;4084,38;0,00;69,12;2142,86
HP;31499;4;1810,09;2,64;11,53;137,14
Aorus;347900;32;4084,38;0,00;80,18;8571,43
HP;126900;24;3940,23;0,00;11,55;4285,71
Dell;119995;32;4233,09;0,00;28,75;933,33
Dell;114900;32;4233,09;0,00;28,75;466,67
ASUS;78999;8;4036,08;0,00;25,99;2142,86
ASUS;49999;16;3626,69;0,00;36,79;2142,86
Dell;172900;32;4681,43;0,00;41,61;4285,71
HP;79900;64;3059,80;0,00;11,55;8571,43
HP;114900;16;4233,09;0,00;11,55;2142,86
ASUS;190900;48;4346,79;0,00;78,02;1097,14
HP;99900;16;4233,09;35,83;28,75;1097,14
ASUS;240999;32;4300,12;0,00;69,12;4285,71
ASUS;232999;32;4300,12;0,00;69,12;2142,86
Aorus;405900;16;4681,43;0,00;66,69;4285,71
Gigabyte;234900;16;4681,43;0,00;129,57;4285,71
HP;27900;4;1995,10;2,64;11,53;137,14
ASUS;73999;20;3059,80;0,00;28,75;2142,86
Lenovo;131900;24;3540,62;0,00;28,75;1097,14
LG;156999;16;3577,85;0,00;42,49;1097,14
Lenovo;104999;16;3541,15;0,00;32,40;1097,14
HP;165900;24;4233,09;0,00;25,99;2142,86
Lenovo;142900;40;4180,51;0,00;30,14;4285,71
Acer;116900;8;3540,62;0,00;28,75;466,67
Acer;76999;12;3540,62;0,00;25,99;548,57
ASUS;339500;32;6233,67;0,00;85,19;8571,43
HP;82900;32;3704,22;0,00;32,40;2142,86
HP;166900;16;3279,53;0,00;32,40;2142,86
Acer;73000;16;3279,53;0,00;32,40;233,33
HP;275500;64;3279,53;0,00;11,28;8571,43
HP;227500;64;3279,53;0,00;11,28;933,33
MSI;428999;64;4491,93;0,00;46,75;17142,86
Dell;97900;32;3979,73;0,00;32,40;2142,86
Aorus;358400;64;4681,43;0,00;66,69;2142,86
Dell;82999;16;3924,67;0,00;28,75;2142,86
HP;221900;64;6008,14;0,00;59,47;4285,71
HP;205900;64;4814,25;0,00;25,99;8571,43
HP;154900;16;4814,25;0,00;25,99;2142,86
Lenovo;78298;8;3966,33;0,00;44,55;1097,14
Dell;110999;64;0,00;0,00;41,61;4285,71
Acer;104999;36;3279,53;0,00;25,99;466,67
Lenovo;199900;64;4300,12;0,00;66,69;8571,43
HP;74900;8;3801,17;0,00;28,75;548,57
HP;119999;32;3357,62;0,00;32,40;2142,86
LG;134900;16;4442,10;0,00;35,04;2142,86
Acer;64999;8;3279,53;0,00;32,40;1097,14
HP;31900;4;1810,09;2,64;11,53;137,14
Acer;119900;16;4349,91;0,00;43,99;2142,86
Acer;131999;32;3133,96;0,00;46,75;1097,14
Acer;116999;16;3133,96;0,00;46,75;1097,14
Lenovo;217900;16;6008,14;0,00;85,19;2142,86
ASUS;96999;8;3370,68;0,00;44,98;2142,86
HP;160999;64;3940,23;0,00;28,75;8571,43
ASUS;135900;32;3553,24;0,00;46,75;2142,86
Acer;248999;64;4300,12;0,00;66,69;2142,86
Acer;329999;16;4300,12;0,00;66,69;17142,86
Acer;84900;32;3979,73;0,00;32,40;2142,86
ASUS;101900;40;3801,17;0,00;30,14;4285,71
ASUS;92900;32;3801,17;0,00;30,14;4285,71
Lenovo;100900;8;3370,68;0,00;32,40;548,57
Lenovo;108999;16;0,00;0,00;32,40;2142,86
Acer;58900;8;3059,80;0,00;28,75;466,67
Acer;126900;8;3540,62;0,00;28,75;4285,71
Acer;72999;16;2797,35;7,31;28,75;4285,71
Acer;69999;16;2797,35;7,31;28,75;4285,71
Acer;97999;16;2797,35;7,31;28,75;2142,86
Lenovo;84900;16;3801,17;0,00;28,75;466,67
Lenovo;84900;16;3801,17;0,00;28,75;466,67
Lenovo;107499;8;3924,67;0,00;28,75;548,57
Lenovo;113499;16;3924,67;0,00;28,75;548,57
Lenovo;85900;24;3924,67;0,00;28,75;1097,14
HP;229900;16;5139,14;0,00;30,14;1097,14
Acer;353900;64;4681,43;0,00;82,76;4285,71
Acer;198499;16;4300,12;0,00;66,69;4285,71
MSI;112400;12;0,00;0,00;46,75;1097,14
ASUS;317999;16;4300,12;0,00;61,64;17142,86
ASUS;127900;16;4300,12;0,00;61,64;1097,14
Acer;163999;16;4300,12;0,00;66,69;1097,14
ASUS;147999;32;4346,79;0,00;43,99;4285,71
Acer;380400;64;4274,23;0,00;46,75;16285,71
MSI;285900;64;4180,51;0,00;46,75;2142,86
LG;151900;16;3577,85;0,00;42,49;2142,86
ASUS;159900;16;4221,91;0,00;36,79;2142,86
Acer;143999;16;4084,38;0,00;46,75;2142,86
HP;32888;8;1995,10;2,64;11,53;137,14
HP;29888;8;1995,10;2,64;11,53;137,14
ASUS;98900;24;3940,23;0,00;25,99;2142,86
HP;59999;20;3370,68;0,00;11,53;2142,86
HP;60999;16;3370,68;0,00;11,53;2142,86
Acer;136499;32;4084,38;0,00;46,75;2142,86
Acer;117999;8;4084,38;0,00;46,75;1097,14
Dell;120900;32;3979,73;0,00;41,61;4285,71
HP;64888;16;612,33;0,00;11,55;2142,86
HP;197900;64;4233,09;0,00;25,99;4285,71
HP;276900;64;5438,96;0,00;61,64;8571,43
HP;192900;48;4681,43;0,00;45,85;2142,86
Dell;91900;16;3540,62;0,00;28,75;1097,14
HP;121900;24;4233,09;35,83;28,75;4285,71
HP;271499;64;3979,73;0,00;30,14;2142,86
MSI;155900;32;5157,91;0,00;46,75;2142,86
HP;74888;16;4233,09;0,00;28,75;1097,14
Lenovo;241900;64;5329,44;0,00;69,12;8571,43
Lenovo;221900;64;5329,44;0,00;69,12;4285,71
Aorus;553900;64;4084,38;0,00;80,18;17142,86
HP;103900;32;3979,73;0,00;25,99;4285,71
HP;117999;8;3801,17;0,00;11,28;4285,71
HP;74999;32;3138,05;0,00;12,68;2142,86
HP;153500;64;3279,53;0,00;32,40;1097,14
HP;31900;4;1810,09;2,64;11,53;137,14
HP;202900;16;2809,54;0,00;32,40;2142,86
HP;211400;16;4180,51;0,00;30,14;4285,71
ASUS;148900;32;4491,93;0,00;66,69;2142,86
ASUS;217999;32;5157,91;0,00;52,64;2142,86
ASUS;344999;32;5157,91;0,00;52,64;17142,86
MSI;407900;32;4084,38;0,00;46,75;8571,43
HP;70900;32;3059,80;0,00;11,28;2142,86
Dell;170900;64;4180,51;11,62;30,14;4285,71
HP;438900;16;4221,91;0,00;46,75;8571,43
Lenovo;83900;32;3279,53;0,00;28,75;4285,71
MSI;182999;16;4681,43;0,00;46,75;2142,86
ASUS;231900;48;4221,91;0,00;80,18;4285,71
HP;149999;48;3979,73;35,83;28,75;4285,71
Aorus;820900;32;4681,43;0,00;90,27;17142,86
MSI;149099;16;4491,93;0,00;46,75;4285,71
ASUS;284500;32;6233,67;0,00;105,43;4285,71
HP;139900;8;3811,79;0,00;27,85;1097,14
Lenovo;79900;16;3138,05;0,00;32,40;548,57
HP;95900;32;3979,73;0,00;28,75;2142,86
Acer;123999;16;4300,12;0,00;66,69;2142,86
HP;147999;64;3704,22;0,00;28,75;2142,86
Acer;159900;16;4084,38;0,00;69,12;2142,86
Acer;333999;64;4084,38;0,00;69,12;2142,86
Acer;350999;16;4084,38;0,00;69,12;8571,43
Dell;64999;32;3279,53;0,00;28,75;2142,86
ASUS;99900;40;3626,69;0,00;12,68;4285,71
HP;120900;8;3801,17;0,00;32,40;4285,71
HP;260900;32;3279,53;0,00;32,40;8571,43
ASUS;142900;40;4653,22;0,00;36,79;4285,71
MSI;234999;64;4653,22;0,00;52,64;4285,71
ASUS;162900;40;4653,22;0,00;36,79;8571,43
ASUS;137900;32;4653,22;0,00;36,79;4285,71
HP;88900;16;4233,09;0,00;32,40;2142,86
HP;56900;32;3059,80;0,00;11,28;2142,86
ASUS;89900;36;2849,67;0,00;11,55;2142,86
HP;48900;32;2031,02;3,89;11,28;4285,71
ASUS;201999;32;4221,91;0,00;80,18;2142,86
HP;149900;64;3801,17;0,00;32,40;4285,71
Lenovo;58999;20;3279,53;0,00;13,20;1097,14
HP;138999;16;4233,09;0,00;32,40;2142,86
ASUS;160900;24;4491,93;0,00;30,14;4285,71
ASUS;148900;24;4491,93;0,00;30,14;2142,86
ASUS;93900;24;3940,23;0,00;25,99;2142,86
ASUS;59900;20;3059,80;0,00;28,75;2142,86
ASUS;55900;12;3059,80;0,00;28,75;2142,86
HP;175900;16;5139,14;0,00;84,83;2142,86
MSI;155900;32;5157,91;0,00;46,75;2142,86
HP;110900;32;3801,17;0,00;32,40;4285,71
Lenovo;44900;20;3059,80;0,00;13,20;2142,86
Dell;67900;16;2378,44;0,00;28,75;1097,14
HP;44900;8;2253,44;11,05;12,68;274,29
MSI;237900;32;4180,51;0,00;46,75;2142,86
MSI;143900;8;4084,38;0,00;46,75;2142,86
MSI;597900;16;5069,15;0,00;90,27;17142,86
HP;245500;64;4681,43;0,00;27,85;2142,86
Acer;155999;16;4034,31;63,59;129,57;4285,71
HP;111500;16;3279,53;0,00;11,28;466,67
Acer;39900;8;3059,80;0,00;28,75;548,57
MSI;200699;64;4084,38;0,00;46,75;4285,71
Dell;114999;32;3979,73;0,00;41,61;1097,14
HP;157000;32;3279,53;0,00;11,28;933,33
ASUS;58699;8;3344,81;0,00;99,23;2142,86
HP;31999;4;1810,09;2,64;11,28;274,29
HP;169999;32;4681,43;0,00;61,64;2142,86
Dell;145279;32;3816,33;0,00;30,14;2142,86
Dell;88433;16;793,01;0,00;32,40;548,57
Lenovo;229500;8;1952,54;11,05;13,20;548,57
ASUS;151900;16;4346,79;0,00;43,99;4285,71
Aorus;442900;64;4681,43;0,00;66,69;8571,43
Acer;54999;8;3059,80;0,00;28,75;1097,14
HP;134999;32;3979,73;0,00;11,55;2142,86
Dell;127999;32;4036,08;0,00;41,61;2142,86
Dell;54900;16;1995,10;2,64;11,28;4285,71
HP;86999;20;408,69;11,05;11,55;2142,86
HP;19724;4;1995,10;2,64;11,53;137,14
Dell;149900;24;4681,43;0,00;30,14;2142,86
HP;54900;16;2253,44;11,05;11,28;2142,86
HP;40500;16;2031,02;3,89;11,28;1097,14
HP;48200;16;3138,05;0,00;12,68;1097,14
ASUS;22900;4;0,00;0,00;12,16;68,57
Samsung;29999;4;1995,10;2,64;12,68;68,57
Dell;124900;64;2907,56;0,00;41,61;2142,86
HP;133499;32;3540,62;0,00;32,40;1097,14
MSI;113997;32;4491,93;0,00;46,75;2142,86
HP;135900;8;2091,17;11,05;11,53;4285,71
ASUS;274900;32;6233,67;0,00;79,20;2142,86
HP;79999;16;3924,67;0,00;25,99;1097,14
HP;349999;16;6008,14;0,00;77,72;2142,86
Dell;85999;16;3357,62;0,00;32,40;1097,14
MSI;606499;128;6233,67;0,00;94,73;4285,71
HP;39900;8;487,50;7,31;11,55;274,29
Apple;285995;32;0,00;0,00;62,06;1097,14
ASUS;55900;20;2253,44;11,05;28,75;1097,14
Lenovo;134999;16;4681,43;0,00;69,12;2142,86
HP;322733;32;4208,42;0,00;20,72;2142,86
MSI;129900;16;4036,08;123,38;67,33;2142,86
ASUS;38999;8;3059,80;0,00;13,20;548,57
HP;141900;8;3279,53;52,01;25,99;4285,71
HP;456400;64;3138,05;0,00;28,75;17142,86
ASUS;339900;32;4869,93;0,00;82,76;2142,86
ASUS;365900;64;6233,67;0,00;79,20;8571,43
HP;271900;64;4681,43;0,00;61,64;4285,71
MSI;419999;64;6233,67;0,00;94,73;4285,71
Lenovo;360458;64;4697,75;0,00;93,70;4285,71
Acer;160900;64;4349,91;0,00;43,99;8571,43
HP;49900;16;2031,02;3,89;11,28;2142,86
Dell;113900;32;4233,09;0,00;28,75;2142,86
Dell;108900;32;4233,09;0,00;28,75;2142,86
Dell;96999;16;3924,67;0,00;28,75;2142,86
HP;113900;24;3924,67;0,00;28,75;2142,86
Aorus;312400;32;4681,43;0,00;66,69;2142,86
Dell;104900;64;3924,67;0,00;41,61;4285,71
Dell;81900;12;3924,67;0,00;41,61;1097,14
Dell;139999;32;3924,67;35,83;28,75;4285,71
Dell;136900;64;4233,09;0,00;28,75;4285,71
Acer;356400;32;4274,23;0,00;46,75;16285,71
Dell;139900;32;3924,67;0,00;30,14;4285,71
MSI;518900;16;5069,15;0,00;90,27;8571,43
Dell;101700;32;3979,73;0,00;28,75;2142,86
Dell;100900;32;3979,73;0,00;28,75;2142,86
ASUS;135900;40;4653,22;0,00;36,79;2142,86
ASUS;130900;40;4653,22;0,00;36,79;2142,86
ASUS;114900;24;4653,22;0,00;36,79;1097,14
