Name;Brand;Price;Ram;CPU;GPU;Display;Storage
HP ZBook Fury 15 G8;HP;182900;128;4037,036693;0;28,75459559;4285,714286
LG gram 16;LG;169900;16;4180,505353;0;46,61684783;2142,857143
LG gram 17;LG;154900;16;4442,097379;0;43,3539604;2142,857143
ASUS ROG Strix G16;ASUS;187900;64;5157,914468;0;52,6392663;8571,428571
ASUS ROG Flow X16;ASUS;167900;32;0;0;69,11684783;4285,714286
ASUS ROG Flow X16;ASUS;269999;64;0;0;69,11684783;2142,857143
ASUS ROG Flow X16;ASUS;216999;16;0;0;69,11684783;4285,714286
HP 15;HP;59656;16;3059,796176;0;11,27864112;2142,857143
HP 15;HP;62900;32;3059,796176;0;11,27864112;4285,714286
ASUS VivoBook 15;ASUS;52900;8;3059,796176;0;28,75459559;1097,142857
HP ProBook 450 G9;HP;118900;32;3979,729698;0;28,75459559;2142,857143
HP ProBook 440 G9;HP;126900;32;3801,171177;0;32,40413851;2142,857143
MSI GF65 Thin;MSI;92999;24;2375,457837;0;41,61173845;1097,142857
Acer Predator Helios 16;Acer;184998;16;5139,135439;0;85,1882764;2142,857143
HP EliteBook 830 G9;HP;104834;16;4003,888418;0;38,50480769;548,5714286
MSI GF65 Thin;MSI;84999;8;2375,457837;0;41,61173845;1097,142857
Lenovo ThinkPad P16 Gen 1;Lenovo;221900;48;5069,147109;0;93,69565217;4285,714286
ASUS ROG Zephyrus Duo 16;ASUS;591900;64;6427,280758;0;85,1882764;17142,85714
Lenovo ThinkPad P16s Gen 1;Lenovo;164999;24;4180,505353;0;30,1392663;2142,857143
Acer Chromebook Spin 314;Acer;34500;4;2227,802569;9,369394843;32,40413851;274,2857143
HP ENVY 17;HP;165000;16;4180,505353;0;76,73457088;2142,857143
Acer Nitro 5;Acer;89900;8;3133,962693;0;46,75459559;548,5714286
HP Pavilion Plus 14;HP;77999;16;4681,425152;0;99,230514;548,5714286
HP OMEN 16;HP;249900;32;4084,383139;0;68,7621098;4285,714286
ASUS VivoBook 15;ASUS;49900;20;2718,602419;0;11,27864112;1097,142857
HP Victus 15;HP;99900;16;4036,075533;0;46,75459559;2142,857143
HP 15;HP;56900;8;3279,528958;0;12,67922794;1097,142857
LG gram 15;LG;154900;16;4180,505353;0;28,75459559;2142,857143
MSI Creator Z16P;MSI;300900;32;4681,425152;0;69,11684783;17142,85714
ASUS ROG Flow X16;ASUS;184999;64;0;0;69,11684783;2142,857143
ASUS ROG Strix G15;ASUS;154999;64;4300,124315;0;66,68834842;4285,714286
Acer Predator Helios 300;Acer;179400;16;4274,225782;0;46,75459559;466,6666667
LG gram 17;LG;143900;16;4442,097379;0;43,3539604;1097,142857
GIGABYTE AERO 16;Gigabyte;207400;64;4681,425152;0;129,5652174;2142,857143
ASUS ROG Strix G16;ASUS;196900;32;5157,914468;0;52,6392663;2142,857143
ASUS ROG Strix G16;ASUS;209900;24;5157,914468;0;52,6392663;2142,857143
Lenovo ThinkPad T14 Gen 2;Lenovo;125999;32;0;0;32,40413851;1097,142857
HP ENVY 16;HP;185900;64;5209,731613;0;59,47399068;2142,857143
ASUS TUF Dash F15;ASUS;233900;64;4491,934191;0;46,75459559;8571,428571
Acer Predator Triton 500 SE;Acer;220900;16;4084,383139;0;69,11684783;2142,857143
HP 14;HP;54900;8;3279,528958;0;11,52745777;1097,142857
LG Gram 17;LG;153900;16;4180,505353;0;43,3539604;1097,142857
HP 17;HP;139900;64;3979,729698;0;25,98752411;8571,428571
HP 17;HP;101900;32;3979,729698;0;25,98752411;1097,142857
ASUS ROG Strix G17;ASUS;243999;16;6427,280758;0;77,71559443;2142,857143
Acer Predator Helios 300;Acer;169999;64;4681,425152;0;51,25459559;2142,857143
MSI Sword 15;MSI;240999;32;4491,934191;0;46,75459559;4285,714286
HP Pavilion 15;HP;154999;32;3979,729698;35,83013859;28,75459559;2142,857143
Acer Aspire 5;Acer;167900;20;3540,616004;0;28,75459559;8571,428571
MSI Sword 15;MSI;338999;16;4491,934191;0;46,75459559;17142,85714
Acer Aspire 5;Acer;96900;8;3540,616004;0;28,75459559;933,3333333
ASUS TUF Gaming A15;ASUS;114999;16;4300,124315;0;46,75459559;2142,857143
HP 15;HP;59999;32;3059,796176;0;11,27864112;2142,857143
HP EliteBook 840 G8;HP;167499;64;3540,616004;0;32,40413851;2142,857143
HP 15;HP;116499;32;3540,616004;0;11,27864112;2142,857143
HP 15;HP;59900;32;1864,719916;3,885266483;11,27864112;4285,714286
Acer Aspire 5;Acer;48000;8;3138,054716;0;28,75459559;548,5714286
HP 14;HP;110900;8;2091,173904;11,04833338;11,52745777;2142,857143
HP 15;HP;63999;16;3059,796176;0;28,75459559;2142,857143
ASUS TUF Gaming A17;ASUS;97999;16;3218,115158;0;43,98752411;2142,857143
MSI GF63 Thin;MSI;109900;32;3133,962693;0;28,75459559;4285,714286
HP 17;HP;77900;32;3773,52246;0;11,54554906;4285,714286
HP 17;HP;100900;16;3138,054716;0;11,54554906;466,6666667
Dell Inspiron 7501;Dell;124599;32;3133,962693;13,6163415;28,75459559;4285,714286
Dell Inspiron 3511;Dell;71900;8;3279,528958;0;28,75459559;548,5714286
AORUS 15;Aorus;814900;32;4681,425152;0;66,68834842;17142,85714
ASUS ROG Strix G16;ASUS;249999;32;5157,914468;0;52,6392663;8571,428571
MSI Stealth 14 Studio;MSI;209999;32;4814,25426;0;94,09507722;2142,857143
MSI Sword 15;MSI;252900;64;4084,383139;0;46,75459559;4285,714286
MSI Pulse 15;MSI;204999;64;4814,25426;0;46,75459559;4285,714286
Dell Inspiron 7425 2-in-1;Dell;119900;24;3924,666866;0;35,03800676;2142,857143
MSI Katana 15;MSI;249900;64;5209,731613;0;46,75459559;4285,714286
HP 15;HP;61999;16;2253,440028;11,04833338;11,27864112;548,5714286
HP 17;HP;129900;64;3940,228791;0;11,54554906;2142,857143
HP 17;HP;114900;24;3940,228791;0;11,54554906;2142,857143
HP 14;HP;109999;12;4233,092812;0;32,40413851;2142,857143
MSI GF65 Thin;MSI;99999;8;2375,457837;0;41,61173845;1097,142857
ASUS ROG Strix G16;ASUS;184999;16;5157,914468;0;52,6392663;1097,142857
HP 17;HP;109900;16;4233,092812;0;11,54554906;2142,857143
HP ENVY 17;HP;174900;32;4814,25426;0;25,98752411;4285,714286
HP 17;HP;153900;32;3540,616004;0;11,54554906;466,6666667
HP ENVY 17;HP;197900;64;4233,092812;0;25,98752411;4285,714286
HP 17;HP;150900;64;4233,092812;0;11,54554906;4285,714286
Acer Swift X;Acer;90065;16;3785,613317;0;32,40413851;1097,142857
ASUS VivoBook 15;ASUS;64900;20;3279,528958;0;28,75459559;2142,857143
MSI Vector GP68;MSI;476900;16;4814,25426;0;48,1392663;17142,85714
Acer Aspire 5;Acer;82000;12;3279,528958;0;32,40413851;233,3333333
Acer Nitro 5;Acer;120699;64;3675,572492;0;46,75459559;4285,714286
LG Gram 15;LG;159900;16;3279,528958;0;28,75459559;1097,142857
LG gram 16 2-in-1;LG;169900;16;3540,616004;0;46,61684783;2142,857143
AORUS 15;Aorus;159900;16;4814,25426;0;66,68834842;2142,857143
Lenovo ThinkPad L15 Gen 1;Lenovo;230400;64;3035,951897;0;28,75459559;2142,857143
ASUS Zenbook 14X;ASUS;109900;16;4814,25426;0;100,9124773;2142,857143
Dell Vostro 7620;Dell;183999;40;4681,425152;0;30,1392663;2142,857143
MSI Katana 15;MSI;298499;64;4491,934191;0;46,75459559;4285,714286
ASUS ROG Strix SCAR 15;ASUS;209900;32;4221,914683;0;80,18316702;2142,857143
HP 15;HP;64900;16;3370,678745;0;11,27864112;2142,857143
Dell Inspiron 5620;Dell;175900;64;4180,505353;11,61820242;30,1392663;4285,714286
HP 15;HP;49900;16;3059,796176;0;11,27864112;548,5714286
HP 14;HP;89999;32;3138,054716;0;32,40413851;4285,714286
HP Spectre x360 16;HP;154900;16;4681,425152;0;63,18858696;1097,142857
Lenovo ThinkPad P16 Gen 1;Lenovo;324900;128;5069,147109;0;93,69565217;17142,85714
ASUS TUF Dash F15;ASUS;119900;16;3668,637276;0;46,75459559;2142,857143
ASUS Vivobook 17X;ASUS;64999;8;4036,075533;0;25,98752411;1097,142857
HP 17;HP;84999;16;3979,729698;0;25,98752411;2142,857143
ASUS TUF Gaming A15;ASUS;165900;32;5058,005254;0;46,75459559;4285,714286
Dell XPS 9720;Dell;371900;32;4681,425152;0;86,23762376;17142,85714
Dell XPS 9720;Dell;365900;32;4681,425152;0;86,23762376;17142,85714
"Apple 2023 15""";Apple;159900;16;0;0;61,86774358;1097,142857
HP ENVY 17;HP;185900;64;4233,092812;0;25,98752411;2142,857143
MSI WS76;MSI;399900;32;4274,225782;0;43,98752411;2142,857143
ASUS VivoBook 15;ASUS;35999;16;3021,494571;0;12,67922794;466,6666667
HP Pavilion 15;HP;87999;16;3801,171177;0;28,75459559;1097,142857
ASUS VivoBook S15;ASUS;92999;16;3540,616004;0;28,75459559;1097,142857
Lenovo ThinkPad P16 Gen 1;Lenovo;226200;16;4727,118928;0;46,61684783;1097,142857
Lenovo IdeaPad Flex 5 14;Lenovo;45388;4;3059,796176;0;32,40413851;274,2857143
HP ProBook 430 G8;HP;111500;4;3059,796176;0;11,66959934;548,5714286
ASUS VivoBook Pro 15X;ASUS;128900;16;4491,934191;0;85,08405886;2142,857143
Dell Chromebook 3110;Dell;19999;4;2182,616094;4,888941275;12,15709685;68,57142857
GIGABYTE AERO 17;Gigabyte;209900;32;4681,425152;0;89,59171373;4285,714286
HP 17;HP;43999;4;1810,088487;2,637128693;11,54554906;548,5714286
Acer Nitro 5;Acer;73900;8;3133,962693;0;46,75459559;1097,142857
Lenovo 300e Chromebook Gen 3;Lenovo;31432;4;555,7223933;11,04833338;25,09967796;68,57142857
HP Chromebook 11 G5 EE;HP;19500;2;0;0,843299605;12,09923664;34,28571429
ASUS TUF Gaming A15 (TUF506IV-AS76);ASUS;144269;16;3553,238314;0;46,75459559;2142,857143
HP 14 (14-dq1033cl);HP;32595;4;2718,602419;0;32,40413851;274,2857143
Dell Latitude 5411;Dell;159999;16;2801,786326;13,6163415;32,40413851;548,5714286
Dell G3 17 3779;Dell;48899;8;1226,043229;0;25,98752411;466,6666667
Lenovo ThinkPad X260;Lenovo;109999;16;0;8,636907077;37,40340909;548,5714286
HP 17;HP;107900;32;3966,329123;0;25,98752411;4285,714286
Acer Swift X;Acer;94900;16;4180,505353;0;44,54919764;1097,142857
MSI Katana GF76;MSI;236900;16;4681,425152;0;43,98752411;17142,85714
HP 14;HP;43999;8;1810,088487;2,637128693;11,52745777;137,1428571
HP 17;HP;109900;24;3940,228791;0;11,54554906;2142,857143
Lenovo ThinkPad P14s Gen 2;Lenovo;147899;24;3541,147462;0;32,40413851;8571,428571
Lenovo ThinkPad X1 Carbon Gen 11;Lenovo;163999;16;4383,696941;0;35,03800676;2142,857143
HP Pavilion 15;HP;89900;16;4233,092812;0;28,75459559;4285,714286
HP Pavilion 15;HP;79900;16;4233,092812;0;28,75459559;2142,857143
ASUS ROG Zephyrus Duo 16;ASUS;189999;32;4300,124315;0;69,11684783;4285,714286
HP ENVY 17;HP;115000;16;4814,25426;0;25,98752411;4285,714286
MSI Creator Z16 Fujiwara Hiroshi Limited Edition;MSI;511900;64;4084,383139;0;69,11684783;17142,85714
HP 15;HP;97499;32;2884,327398;0;11,27864112;4285,714286
ASUS VivoBook 15;ASUS;53999;12;3059,796176;0;28,75459559;548,5714286
Acer Aspire Vero;Acer;104900;16;3577,845362;0;28,75459559;2142,857143
MSI WF66;MSI;438999;64;4084,383139;0;28,75459559;933,3333333
HP ZBook Fury 17 G8;HP;244999;64;4151,796162;0;25,98752411;933,3333333
Lenovo ThinkPad L14 Gen 2;Lenovo;72999;32;0;0;32,40413851;548,5714286
HP Pavilion 15;HP;170900;16;3540,616004;0;28,75459559;1097,142857
HP 15;HP;328500;32;3279,528958;0;11,27864112;16285,71429
MSI Katana 15;MSI;201999;32;4491,934191;0;46,75459559;2142,857143
LG gram 17;LG;109900;16;4442,097379;0;43,3539604;1097,142857
GIGABYTE AERO 16;Gigabyte;331400;16;4681,425152;0;129,5652174;17142,85714
Dell Latitude 5530;Dell;95900;32;4003,888418;0;11,27864112;2142,857143
Acer Aspire 5;Acer;89900;16;3370,678745;0;28,75459559;2142,857143
ASUS TUF Gaming A15;ASUS;150999;32;4221,914683;0;46,75459559;8571,428571
HP 17;HP;104900;16;3979,729698;0;25,98752411;466,6666667
HP ENVY 17;HP;205900;64;4814,25426;0;25,98752411;8571,428571
HP ENVY 17;HP;165900;24;4814,25426;0;25,98752411;4285,714286
ASUS VivoBook 15;ASUS;51999;20;3279,528958;0;12,67922794;466,6666667
ASUS VivoBook 15;ASUS;44900;4;2718,602419;0;12,67922794;274,2857143
HP ENVY x360 15;HP;89900;16;3924,666866;0;28,75459559;1097,142857
MSI GP66 Leopard;MSI;447900;64;4084,383139;0;46,75459559;8571,428571
MSI Sword 15;MSI;217500;16;4491,934191;0;46,75459559;1097,142857
ASUS VivoBook 15;ASUS;59900;20;3279,528958;0;12,67922794;1097,142857
Acer Aspire 5;Acer;59900;16;2278,13363;11,04833338;28,75459559;1097,142857
ASUS Vivobook 16X;ASUS;144900;16;5209,731613;0;42,99640916;2142,857143
MSI Raider GE68;MSI;396999;64;6043,230328;0;48,1392663;8571,428571
Lenovo ThinkPad E14 Gen 4;Lenovo;122999;8;3704,222483;0;32,40413851;4285,714286
Lenovo ThinkPad E14 Gen 3;Lenovo;130199;8;3370,678745;0;32,40413851;1097,142857
HP 15;HP;67999;16;2253,440028;11,04833338;28,75459559;1097,142857
HP 17;HP;71499;16;612,3282582;0;11,54554906;1097,142857
HP ENVY 17;HP;136900;16;4814,25426;0;25,98752411;2142,857143
HP OMEN 17;HP;174900;32;4681,425152;0;61,64416586;4285,714286
ASUS Vivobook S 16X;ASUS;119900;24;4681,425152;0;30,1392663;2142,857143
Lenovo IdeaPad 1 15;Lenovo;36999;12;2227,802569;9,369394843;12,67922794;1097,142857
HP Pavilion 15;HP;129900;64;4233,092812;0;28,75459559;2142,857143
Lenovo IdeaPad 1 15;Lenovo;36597;20;408,6916602;11,04833338;11,27864112;274,2857143
HP ENVY 17;HP;144900;32;4814,25426;0;25,98752411;2142,857143
ASUS Vivobook 16X;ASUS;165900;48;5209,731613;0;42,99640916;2142,857143
HP 14;HP;81900;12;4233,092812;0;32,40413851;2142,857143
MSI Prestige 14;MSI;119900;32;4318,567561;0;32,40413851;1097,142857
MSI GF63 Thin;MSI;87900;16;3300,890712;0;28,75459559;2142,857143
AORUS 17X;Aorus;414900;64;4681,425152;0;90,27323839;4285,714286
MSI GF65 Thin;MSI;112900;32;3300,890712;0;46,75459559;2142,857143
ASUS Vivobook 17X;ASUS;261999;24;4036,075533;0;25,98752411;17142,85714
ASUS Vivobook 17;ASUS;69999;12;2849,668235;0;11,54554906;548,5714286
ASUS ROG Strix G16;ASUS;214900;32;5157,914468;0;52,6392663;2142,857143
AORUS 15;Aorus;477900;32;4681,425152;0;66,68834842;8571,428571
MSI Katana 15;MSI;242999;64;4491,934191;0;46,75459559;2142,857143
MSI Pulse GL66;MSI;194999;32;4681,425152;0;46,75459559;2142,857143
HP 15;HP;49999;32;2884,327398;0;11,27864112;1097,142857
Lenovo Yoga 7i 16;Lenovo;74999;8;3966,329123;0;30,1392663;2142,857143
HP Pavilion 15;HP;89900;24;3801,171177;0;28,75459559;1097,142857
HP OMEN 16;HP;150999;16;4300,124315;0;45,84613832;2142,857143
MSI Thin GF63;MSI;134900;16;4491,934191;0;46,75459559;1097,142857
ASUS Zenbook 14X;ASUS;157900;16;4814,25426;0;100,9124773;8571,428571
ASUS ROG Strix G16;ASUS;166502;64;5157,914468;0;52,6392663;4285,714286
HP 15;HP;36900;8;2031,015312;3,885266483;11,27864112;1097,142857
ASUS ROG Strix G15;ASUS;117999;16;3553,238314;0;46,75459559;1097,142857
HP 14;HP;34888;16;1995,100202;2,637128693;11,52745777;137,1428571
MSI Cyborg 15;MSI;134999;32;4491,934191;0;46,75459559;4285,714286
HP ProBook 450 G9;HP;122900;16;3979,729698;0;28,75459559;4285,714286
HP ProBook 450 G9;HP;122900;16;3979,729698;0;28,75459559;4285,714286
MSI Cyborg 15;MSI;122900;32;4491,934191;0;46,75459559;2142,857143
Dell XPS 9315;Dell;129900;16;3780,233947;0;37,36798375;2142,857143
Dell Inspiron 3505;Dell;116999;32;2378,437329;0;28,75459559;4285,714286
Dell Inspiron 3511;Dell;101999;32;3279,528958;0;28,75459559;466,6666667
MSI Pulse GL66;MSI;87999;32;3675,572492;0;28,75459559;2142,857143
HP 15;HP;92999;32;3140,113762;0;28,75459559;2142,857143
HP 17;HP;192500;64;3279,528958;0;11,54554906;233,3333333
HP ProBook 455 G10;HP;73936;16;3773,52246;0;28,75459559;548,5714286
HP 17;HP;135900;48;3279,528958;0;25,98752411;2142,857143
ASUS ROG Zephyrus G16;ASUS;197900;32;4653,218538;0;52,6392663;2142,857143
Dell G15 5520;Dell;199900;16;4869,93085;0;82,75977699;2142,857143
MSI Katana 15;MSI;119900;8;4491,934191;0;46,75459559;2142,857143
Apple MacBook Pro 16;Apple;249900;16;0;0;62,05944829;2142,857143
Dell Inspiron 3520;Dell;60900;8;3279,528958;0;28,75459559;1097,142857
LG gram 16;LG;169900;16;4180,505353;0;46,61684783;2142,857143
ASUS ROG Flow X16;ASUS;232999;32;0;0;69,11684783;2142,857143
ASUS ROG Flow X16;ASUS;191999;16;0;0;69,11684783;2142,857143
Acer Predator Helios 300;Acer;152399;64;4084,383139;0;46,75459559;466,6666667
Dell Inspiron 3510;Dell;48900;16;2031,015312;3,885266483;11,27864112;2142,857143
ASUS Zenbook Pro 14;ASUS;225999;16;5209,731613;0;100,9124773;4285,714286
ASUS TUF Dash F15;ASUS;183900;64;4491,934191;0;66,68834842;4285,714286
ASUS ROG Zephyrus G14;ASUS;159900;24;4132,962943;0;63,69835907;4285,714286
MSI Creator M16;MSI;199900;24;4653,218538;0;46,61684783;2142,857143
ASUS TUF Gaming A17;ASUS;175900;32;4346,787533;0;43,98752411;2142,857143
Acer Nitro 5;Acer;94999;8;3133,962693;0;46,75459559;548,5714286
HP 17;HP;139999;32;3979,729698;0;11,54554906;4285,714286
Lenovo Legion Pro 5i 16;Lenovo;235900;32;6008,136783;0;85,1882764;2142,857143
HP ZBook Fury 17 G8;HP;241999;64;4151,796162;0;25,98752411;933,3333333
Acer Aspire 5;Acer;135400;20;3540,616004;0;28,75459559;933,3333333
HP 17;HP;107900;32;4233,092812;0;25,98752411;933,3333333
Dell Precision 7760;Dell;279999;16;4151,796162;0;25,98752411;548,5714286
HP 15;HP;110900;8;3279,528958;0;12,67922794;4285,714286
HP 15;HP;107900;8;3279,528958;0;28,75459559;1097,142857
HP 15;HP;113999;8;3279,528958;0;28,75459559;548,5714286
HP 15;HP;54656;16;3059,796176;0;11,27864112;2142,857143
HP 15;HP;43900;8;3059,796176;0;11,27864112;1097,142857
HP 14;HP;92900;24;4233,092812;0;32,40413851;2142,857143
ASUS VivoBook 15;ASUS;67900;36;3059,796176;0;28,75459559;2142,857143
ASUS Vivobook 16X;ASUS;173900;40;5209,731613;0;42,99640916;4285,714286
HP 15;HP;52900;8;3704,222483;0;28,75459559;1097,142857
Dell G16 7630;Dell;234900;48;6008,136783;0;69,11684783;2142,857143
Lenovo Slim 7i 16;Lenovo;134900;16;4681,425152;43,78731469;59,47399068;1097,142857
HP 17;HP;96900;16;3138,054716;0;11,54554906;466,6666667
ASUS ROG Strix G16;ASUS;204900;16;5157,914468;0;52,6392663;2142,857143
HP OMEN 16;HP;185900;24;5139,135439;0;84,83353837;2142,857143
HP 17;HP;83499;32;612,3282582;0;11,54554906;1097,142857
HP ENVY 17;HP;206900;32;4233,092812;0;25,98752411;8571,428571
MSI Katana 15;MSI;250999;16;4491,934191;0;46,75459559;8571,428571
Lenovo ThinkPad P53;Lenovo;194177;32;3236,105222;0;28,75459559;2142,857143
MSI Cyborg 15;MSI;155999;32;4653,218538;0;46,75459559;2142,857143
ASUS Zenbook 14X;ASUS;152900;16;4814,25426;0;88,05533439;8571,428571
ASUS ROG Strix G16;ASUS;145799;16;5157,914468;0;52,6392663;2142,857143
HP 17;HP;109900;16;3940,228791;0;11,54554906;2142,857143
HP 17;HP;121900;24;3979,729698;0;25,98752411;2142,857143
HP ENVY 17;HP;192900;64;4814,25426;0;25,98752411;8571,428571
HP ENVY 17;HP;147900;24;4814,25426;0;25,98752411;4285,714286
HP 17;HP;110900;64;3979,729698;0;11,54554906;4285,714286
MSI Cyborg 15;MSI;109899;16;4491,934191;0;46,75459559;1097,142857
Acer Nitro 5;Acer;513999;32;4300,124315;0;66,68834842;17142,85714
HP 14;HP;50900;12;2253,440028;11,04833338;11,52745777;1097,142857
HP 15;HP;50900;16;3059,796176;0;11,27864112;1097,142857
HP 15;HP;220400;32;3279,528958;0;11,27864112;8571,428571
HP OMEN 17;HP;409499;32;6008,136783;0;77,71559443;2142,857143
Lenovo ThinkPad P16s Gen 1;Lenovo;164999;16;4180,505353;0;30,1392663;2142,857143
HP ZBook Fury 15 G8;HP;206499;64;4037,036693;0;28,75459559;466,6666667
HP ZBook Fury 15 G8;HP;216999;64;4037,036693;0;28,75459559;1097,142857
Lenovo IdeaPad 3i 15;Lenovo;62900;20;3279,528958;0;28,75459559;1097,142857
Lenovo IdeaPad 3i 15;Lenovo;64900;12;3801,171177;0;28,75459559;1097,142857
LG gram 16 2-in-1;LG;140900;16;3540,616004;0;46,61684783;2142,857143
Dell Inspiron 3510;Dell;69900;32;2031,015312;3,885266483;11,27864112;466,6666667
ASUS Vivobook 17X;ASUS;206499;40;4036,075533;0;25,98752411;17142,85714
HP 15;HP;85900;16;3279,528958;0;12,67922794;548,5714286
Dell Inspiron 3520;Dell;99900;16;3979,729698;0;28,75459559;2142,857143
HP 14;HP;63210;32;3279,528958;0;11,52745777;4285,714286
HP 17;HP;128500;8;3279,528958;0;11,54554906;933,3333333
ASUS TUF Gaming A17;ASUS;81900;8;3218,115158;0;43,98752411;2142,857143
MSI WS66;MSI;869900;64;4274,225782;0;28,75459559;17142,85714
HP Spectre x360 16;HP;179900;16;4442,097379;43,78731469;129,5652174;2142,857143
HP Spectre x360 16;HP;178999;16;4814,25426;0;63,18858696;2142,857143
MSI Raider GE66;MSI;362900;32;4681,425152;0;82,75977699;2142,857143
Dell G15 5520;Dell;134900;32;4681,425152;0;41,61173845;2142,857143
ASUS ROG Strix SCAR 16;ASUS;309900;32;6233,667213;0;85,1882764;2142,857143
Lenovo ThinkPad P16s Gen 1;Lenovo;166999;24;4180,505353;0;30,1392663;2142,857143
Microsoft Surface Laptop 4;Microsoft;83666;8;3063,856786;0;35,75834982;548,5714286
Lenovo ThinkPad P16s Gen 1;Lenovo;167900;16;4318,567561;0;30,1392663;1097,142857
ASUS BR1100C;ASUS;15900;4;2182,616094;4,888941275;12,15709685;137,1428571
HP Victus 15;HP;72900;16;0;0;46,75459559;4285,714286
Lenovo ThinkPad P16 Gen 1;Lenovo;189900;32;5069,147109;0;93,69565217;4285,714286
ASUS ROG Strix G17 G713;ASUS;699900;64;4221,914683;0;77,41609554;8571,428571
Dell G5 5510;Dell;179900;16;3601,490207;0;41,61173845;548,5714286
ASUS TUF Dash F15;ASUS;129999;16;4491,934191;0;46,75459559;2142,857143
Apple MacBook Pro 13;Apple;149900;16;0;0;59,75997046;548,5714286
HP Victus 15;HP;68900;8;0;0;46,75459559;1097,142857
Dell Latitude 5310;Dell;131677;16;2863,930104;0;34,48901403;548,5714286
ASUS E410;ASUS;17900;4;1995,100202;2,637128693;13,20059122;274,2857143
Lenovo ThinkPad T14 Gen 3;Lenovo;94999;16;3801,171177;0;35,03800676;2142,857143
HP 14;HP;43999;8;2884,327398;0;11,52745777;548,5714286
HP OMEN 15 (15-dc2010nr);HP;158999;8;3416,989856;0;28,75459559;1097,142857
Acer Aspire 5 (A515-54);Acer;39999;4;2644,077422;0;28,75459559;274,2857143
Samsung Chromebook Plus V2;Samsung;27400;4;0;4,883920852;42,05557958;68,57142857
Dell Inspiron 5379;Dell;99900;8;2538,096249;11,87519483;34,48901403;466,6666667
Microsoft Surface Book (+ Performance Base);Microsoft;259900;16;0;0;81,64652653;2142,857143
HP 14 (14-dk);HP;32999;4;2253,440028;11,04833338;11,52745777;466,6666667
HP Stream 14 14-ax030wm;HP;15900;4;0;0,843299605;11,52745777;68,57142857
Lenovo ThinkPad T14s Gen 2;Lenovo;152900;16;3541,147462;0;32,40413851;4285,714286
AORUS 15P;Aorus;295900;64;4084,383139;0;80,18316702;2142,857143
Lenovo ThinkPad E15 Gen 3;Lenovo;96510;24;3370,678745;0;28,75459559;2142,857143
MSI Cyborg 15;MSI;137900;32;4653,218538;0;46,75459559;2142,857143
HP 15;HP;56900;8;3279,528958;0;11,27864112;548,5714286
HP 15;HP;63656;24;3059,796176;0;11,27864112;2142,857143
ASUS TUF Dash F15;ASUS;112900;16;3668,637276;0;46,75459559;1097,142857
HP OMEN 17;HP;175900;16;4681,425152;0;43,98752411;2142,857143
